channel,channel_title,message_id,text,date,views,forwards,replies,has_media,media_type,media_size,message_hash
@nevacomputer,NEVA COMPUTER®,8769,[no text],2025-06-04T11:36:54+03:00,2059,7,,True,jpg,71465,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8768,[no text],2025-06-04T11:36:54+03:00,1541,7,0.0,True,jpg,83649,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8767,"**HP Envy x360 14” (14-es1013dx) – Sleek 2-in-1 Convertible Laptop**

**🔧 Key Specifications:**
 • 🧠 **Processor:** Intel® Core™ 5-120U (10 cores, 12 threads, up to 5.0 GHz)
 • 🧵 **Memory:** 8GB DDR4-3200 MHz (onboard)
 • 💽 **Storage:** 1TB PCIe® NVMe™ M.2 SSD
 • 🖥️ **Display:** 14” FHD (1920x1080) IPS Touchscreen, 300 nits, 62.5% sRGB
 • 🎮 **Graphics:** Intel® Iris® Xe Integrated
 • 🪟 **OS:** Windows 11 Home
 • 🔋 **Battery:** 3-cell, 43 Wh Li-ion
 • ⚖️ **Weight:** Approx. 1.52 kg (3.35 lbs)
 • 🎨 **Color:** Natural Silver Aluminum

⸻

**🌟 Top Features:**
 • 🔄 **2-in-1 Convertible Design** – Use as laptop, tablet, tent, or stand
 • 🌙 **Backlit Keyboard** – Comfort in all lighting
 • 🔐 **Fingerprint Reader** – Fast & secure login
 • 📸 **HP True Vision 5MP Camera** – Clear video calls with noise reduction
 • 🔊 **Poly Studio Audio** – Dual speakers with HP Audio Boost
 • 🌐 **Connectivity:** Wi-Fi 6E & Bluetooth® 5.3
 • 🧩 **Ports:**
 • 🔌 1x USB-C (10Gbps, DisplayPort™, PD, Sleep & Charge)
 • 🧷 2x USB-A (5Gbps)
 • 📺 1x HDMI 2.1
 • 🎧 1x Headphone/Mic Combo
 • 💾 1x MicroSD Card Reader
 • 🔋 1x AC Smart Pin

⸻

**🧠 Ideal Use Cases:**
 • 🎓 **Students & Professionals:** Light, fast, and ideal for mobility, presentations, and study
 • 🧑‍🎨 **Content Creators:** Touchscreen & hinge perfect for design, sketching, and editing
 • 🎬 **Entertainment:** Enjoy shows, movies, and music in Full HD with rich sound
 • 🌐 **Everyday Use:** Reliable for browsing, emails, documents & multitasking

📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333",2025-06-04T09:06:15+03:00,1722,12,,True,jpg,94646,ee7d018ffdd0368d9eeed406b9e809dccc6f114450a5da6ffd676f70da8eacd1
@nevacomputer,NEVA COMPUTER®,8766,[no text],2025-06-04T09:06:15+03:00,1906,12,,True,jpg,73406,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8765,[no text],2025-06-04T09:06:15+03:00,1830,12,,True,jpg,104659,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8764,[no text],2025-06-04T09:06:15+03:00,1294,12,0.0,True,jpg,76950,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8763,[no text],2025-06-04T08:56:58+03:00,1414,9,,True,jpg,72778,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8762,"**✨ HP Pavilion Plus 16” – Premium Power in Your Hands! ✨**

🧠 **Intel® Core™ i7 13th Gen** Supercharged performance **i7-13700H (14 cores, 20 threads, up to 5.0 GHz)
**
📚 **16GB RAM** – Lag-free multitasking
🚀 **1TB SSD** – Fast boot & storage
🖼️ **16” 2K Display (2560 x 1600)** – Sharp & vibrant visuals
🎨 **100% sRGB | 120Hz** – Ideal for design & creative work
🔋 **11.5 hrs Battery** – All-day productivity
📸 **5MP IR Camera** – Clear and secure video calls
🔊 **B&O Tuned Speakers** – Immersive audio experience
🌐 **Wi-Fi 6 & Thunderbolt™ 4** – Fast, modern connectivity
⌨️ **Backlit Keyboard** – Comfort and style, day or night

**🧩 How It Helps You**

The **HP Pavilion Plus 16”** is built for people who **demand performance with style**. It’s not just a laptop—it’s a tool for **dreamers, doers, and creators**:

🧑‍💼 **For Professionals** – Run multiple apps, attend HD meetings, get things done fast
🎓 **For Students** – Research, write, create & watch lectures on a vibrant screen
🎥 **For Creators** – Edit videos, retouch photos, and design with color accuracy
💻 **For Developers** – Code faster, test quicker, and multitask like a pro
🎬 **For Movie Buffs** – Enjoy series & movies in crystal-clear 2K resolution

📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333",2025-06-04T08:56:57+03:00,1236,9,0.0,True,jpg,107001,68f4e1659ed3618a7b153916f13621b6bb7b1ab405222aac555653c7e33f84f4
@nevacomputer,NEVA COMPUTER®,8758,[no text],2025-05-09T18:26:01+03:00,2736,3,,True,jpg,40415,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8757,[no text],2025-05-09T18:26:01+03:00,2756,3,,True,jpg,96757,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8756,[no text],2025-05-09T18:26:00+03:00,2474,3,,True,jpg,74807,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8755,"**#WORKSTATION****  **✔️**
****#student**** offer 
****#europa**** standard 🗯️**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** DELL PRECISION **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6 inch FHD**
✨🅒︎🅟︎🅤︎: **CORE I7 9th gen💪**  
✨🅡︎🅐︎🅜︎:32GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 1TB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 4GB NIVIDIA QUADRO T1000 (GTX 1650)
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5hr plus 
Price : 92000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",2025-05-09T18:26:00+03:00,2039,3,0.0,True,jpg,73570,df9d8498e5aaf6dc16e567b3316c221145d442eb6c86410368d1be6d4e993f55
@nevacomputer,NEVA COMPUTER®,8754,ለመላዉ የክርስትና እምነት ተከታይ በሙሉ እንኳንለብርሃነ ትንሳኤዉ በሰላም አደረሳችሁ::መጪዉ ዘመን የሰላም የአንድነት የመተሳሰብና  የበረከት እንዲሆንልን እንመኛለን::,2025-04-20T12:34:45+03:00,3103,1,0.0,True,jpg,51509,74a1bd7197967b7cce5dad75e44b71b20745625925da830ef1fd67fd351587fc
@nevacomputer,NEVA COMPUTER®,8753,[no text],2025-04-12T10:57:21+03:00,3616,10,,True,jpg,104901,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8752,[no text],2025-04-12T10:57:21+03:00,3720,10,,True,jpg,104556,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8751,"DONT MISS IT**
**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP ENVY X360 ❤️**
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6 FHD THIN BEZEL**
✨🅒︎🅟︎🅤︎: CORE I7 12th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: Intel UHD 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 8HR
Price  95000 birr 
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12T10:57:21+03:00,2690,10,0.0,True,jpg,124114,422018a07b7b732c0507c3397e71c8508e83200d8209c5edf0da7f96d462e744
@nevacomputer,NEVA COMPUTER®,8750,"**Very portable and can do multi-task
**
**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:13.3”
✨🅒︎🅟︎🅤︎: CORE I7 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR plus 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  new 
Price  57000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12T10:54:44+03:00,2635,27,,True,jpg,90713,8daf4f7e780032eb70ef8de9dc467616a40ace493551e129ff785641ca20ae7a
@nevacomputer,NEVA COMPUTER®,8749,[no text],2025-04-12T10:54:44+03:00,2010,26,0.0,True,jpg,66641,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8748,[no text],2025-04-12T10:52:36+03:00,2641,12,,True,jpg,87736,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8747,[no text],2025-04-12T10:52:36+03:00,2853,12,,True,jpg,65941,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8746,"New Arrivals And Genuine 
2024 14th Generation 
intel CORE ULTRA 5
  
HP ENVY 2024

Featuring the Latest:
✨Intel® Core™ Ultra 5 Processor 
155U 12M Cache, up to 4.80 GHz
12 Core and 14 CPU

Model: 
Hp envy 16 x360 convertible
              
Condition: BRAND NEW

💎 GRAPHICS: 
Integrated Intel® Arc™ Graphics & NPU:Integrated Intel® AI Boost,up to 11 TOPS

🖥 Screen:14 inch x360 convertible 
Touch screen 3440 × 1440 pixels (ultrawide QHD)

📼 Storage: 1TB SSD NVMe®
⏳ RAM: 8GB DDR5 6400 MT/s
🔋 Battery Life: 10 hours+battery life

Key Features:  
⭐️ Wi-Fi® 6E, 802.11ax 2x2 + BT5.3
⭐️ FHD Front Camera 1080p 
+ IR with Privacy Shutter
⭐️Face id login
⭐️Audio:Poly Studio 
⭐️White Backlit Keyboard**  
⭐️ Slim & Lightweight design  
⭐️Full aluminum Body  

Price **108000** birr

📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12T10:52:36+03:00,2160,12,,True,jpg,57545,9b9416921632fb87306e31e5da3baf6d57663027654a693cbe6bdf6e849b1592
@nevacomputer,NEVA COMPUTER®,8745,[no text],2025-04-12T10:52:36+03:00,1687,12,0.0,True,jpg,83667,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8744,[no text],2025-04-12T10:48:13+03:00,2166,14,,True,jpg,40416,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8743,[no text],2025-04-12T10:48:13+03:00,2238,14,,True,jpg,73566,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8742,[no text],2025-04-12T10:48:13+03:00,1662,14,,True,jpg,96757,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8741,"**#WORKSTATION****  **✔️**
****#student**** offer 
****#europa**** standard 🗯️**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** DELL PRECISION **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6 inch FHD**
✨🅒︎🅟︎🅤︎: **CORE I9 9th gen💪**  
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 4GB NIVIDIA QUADRO T2000 (GTX 1650TI) 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5hr plus 
Price : 89000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",2025-04-12T10:48:13+03:00,1653,14,,True,jpg,74824,7775c6e48ddbfabe6f1bec493df450a06867828ac33d0e52e0240ea2679ec486
@nevacomputer,NEVA COMPUTER®,8740,[no text],2025-04-12T10:48:13+03:00,1614,14,0.0,True,jpg,77231,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8739,[no text],2025-04-12T10:46:04+03:00,1899,12,,True,jpg,97141,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8738,[no text],2025-04-12T10:46:04+03:00,1893,12,,True,jpg,78524,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8737,"DONT MISS IT**
**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** MSI MODERN ❤️**
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” FHD THIN BEZEL**
✨🅒︎🅟︎🅤︎: CORE I5 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: Intel UHD 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 8HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  54000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2025-04-12T10:46:04+03:00,1504,12,0.0,True,jpg,96912,8c88d75c5af0caef5cb9cc031b45e44257d45c32d7afd98a5b94ce940bc8c026
@nevacomputer,NEVA COMPUTER®,8736,[no text],2025-04-12T10:42:18+03:00,1903,9,,True,jpg,61976,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8735,"from **Neva computer** 
#budgeted performance laptop

🅑︎🅡︎🅐︎🅝︎🅓︎ :** Hp 850 **G4
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6” 1080 **resolution 
✨🅒︎🅟︎🅤︎: 𝗶𝗻𝘁𝗲𝗹®𝗰𝗼𝗿𝗲 **𝗶7 7th** **generation  2.9Ghz**
✨🅡︎🅐︎🅜︎:8GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎🅔︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: intel hd 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 10 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4hr 𝗽𝗹𝘂𝘀
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: open box
Price 39500 BIRR
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ : - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     ""🅝︎🅔︎🅥︎🅐︎   🅒︎🅞︎🅜︎🅟︎🅤︎🅣︎🅔︎🅡︎""",2025-04-12T10:42:18+03:00,1844,9,0.0,True,jpg,102415,c717908a636b3e566f7c5f92d6b9a01df2695008ab427900414b2b65c4baad5a
@nevacomputer,NEVA COMPUTER®,8734,Eid- mubarak,2025-03-30T09:20:02+03:00,2984,1,0.0,True,jpg,13547,f84a1c55666d79f70e55d826aed0f95f311df40b0f7afc11223305ca0860fde9
@nevacomputer,NEVA COMPUTER®,8733,[no text],2025-03-20T15:43:37+03:00,3886,3,,True,jpg,72167,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8732,[no text],2025-03-20T15:43:37+03:00,3789,3,,True,jpg,79475,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
@nevacomputer,NEVA COMPUTER®,8731,[no text],2025-03-20T15:43:37+03:00,3569,3,,True,jpg,75817,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
